timestamp,T,Po,P,Pa,U,DD,Ff
12.09.2019 00:00,"12,2","728,9","769,0","-0,3",61,"Ветер, дующий с востока",3
11.09.2019 21:00,"17,5","729,2","768,7","0,8",39,"Ветер, дующий с востока",5
11.09.2019 18:00,"22,3","728,4","767,2","-0,1",29,"Ветер, дующий с востока",8
11.09.2019 15:00,"25,0","728,5","766,9","0,0",24,"Ветер, дующий с востоко-юго-востока",10
11.09.2019 12:00,"23,4","728,5","767,1","-0,1",30,"Ветер, дующий с востока",10
11.09.2019 09:00,"18,6","728,6","767,8","0,7",61,"Ветер, дующий с востока",9
11.09.2019 06:00,"12,4","727,9","767,9","0,4",92,"Ветер, дующий с востоко-северо-востока",5
11.09.2019 03:00,"12,6","727,5","767,5","0,2",79,"Ветер, дующий с востока",5
11.09.2019 00:00,"14,9","727,3","766,9","0,3",62,"Ветер, дующий с востока",7
10.09.2019 21:00,"17,5","727,0","766,3","0,9",35,"Ветер, дующий с востока",7
10.09.2019 18:00,"21,6","726,1","764,8","0,2",30,"Ветер, дующий с востока",10
10.09.2019 15:00,"23,5","725,9","764,3","-0,5",30,"Ветер, дующий с востоко-юго-востока",13
10.09.2019 12:00,"22,4","726,4","765,1","-0,3",31,"Ветер, дующий с востоко-юго-востока",11
10.09.2019 09:00,"17,1","726,7","766,0","0,4",61,"Ветер, дующий с востока",10
10.09.2019 06:00,"11,2","726,3","766,4","0,4",76,"Ветер, дующий с востока",7
10.09.2019 03:00,"12,3","725,9","765,9","-0,3",70,"Ветер, дующий с востока",8
10.09.2019 00:00,"14,2","726,2","766,0","-0,1",60,"Ветер, дующий с востоко-юго-востока",8
09.09.2019 21:00,"16,7","726,3","765,7","0,6",48,"Ветер, дующий с востока",8
09.09.2019 18:00,"20,1","725,7","764,6","-0,2",34,"Ветер, дующий с востоко-юго-востока",10
09.09.2019 15:00,"22,4","725,9","764,5","-0,7",30,"Ветер, дующий с востоко-юго-востока",12
09.09.2019 12:00,"21,4","726,6","765,4","-0,8",35,"Ветер, дующий с востоко-юго-востока",12
09.09.2019 09:00,"17,3","727,4","766,7","0,1",67,"Ветер, дующий с востока",10
09.09.2019 06:00,"10,9","727,3","767,5","0,3",86,"Ветер, дующий с востока",4
09.09.2019 03:00,"11,5","727,0","767,2","-0,2",57,"Ветер, дующий с востоко-северо-востока",3
09.09.2019 00:00,"14,1","727,2","767,1","-0,3",41,"Ветер, дующий с востоко-северо-востока",5
08.09.2019 21:00,"16,7","727,5","766,9","0,6",33,"Ветер, дующий с востока",7
08.09.2019 18:00,"20,6","726,9","765,8","0,3",34,"Ветер, дующий с востока",6
08.09.2019 15:00,"23,4","726,6","765,1","-0,1",30,"Ветер, дующий с востоко-юго-востока",8
08.09.2019 12:00,"21,8","726,7","765,4","0,2",35,"Ветер, дующий с востока",10
08.09.2019 09:00,"17,2","726,5","765,8","0,7",64,"Ветер, дующий с востоко-юго-востока",6
08.09.2019 06:00,"11,4","725,8","765,9","0,5",89,"Ветер, дующий с востоко-юго-востока",4
08.09.2019 03:00,"12,5","725,3","765,2","0,1",82,"Ветер, дующий с юго-юго-востока",3
08.09.2019 00:00,"13,3","725,2","764,9","-0,3",75,"Ветер, дующий с востока",3
07.09.2019 21:00,"15,1","725,5","765,1","0,9",68,"Ветер, дующий с юго-востока",4
07.09.2019 18:00,"17,2","724,6","763,9","1,1",63,"Ветер, дующий с юго-востока",5
07.09.2019 15:00,"19,3","723,5","762,3","0,4",56,"Ветер, дующий с востоко-юго-востока",5
07.09.2019 12:00,"20,2","723,1","761,8","0,0",50,"Ветер, дующий с востока",6
07.09.2019 09:00,"16,3","723,1","762,3","1,0",93,"Ветер, дующий с востоко-северо-востока",6
07.09.2019 06:00,"14,7","722,1","761,4","0,5",94,"Ветер, дующий с востока",4
07.09.2019 03:00,"14,2","721,6","760,9","-0,6",96,"Ветер, дующий с юга",3
07.09.2019 00:00,"15,3","722,2","761,5","0,0",96,"Ветер, дующий с востока",8
06.09.2019 21:00,"16,5","722,2","761,3","1,5",96,"Ветер, дующий с северо-востока",5
06.09.2019 18:00,"24,2","720,7","758,7","-0,3",41,"Ветер, дующий с востока",7
06.09.2019 15:00,"26,5","721,0","758,7","-0,7",35,"Ветер, дующий с востока",8
06.09.2019 12:00,"26,6","721,7","759,5","-0,2",35,"Ветер, дующий с юго-востока",8
06.09.2019 09:00,"21,3","721,9","760,4","0,6",63,"Ветер, дующий с юго-востока",7
06.09.2019 06:00,"15,7","721,3","760,5","0,6",82,"Ветер, дующий с востоко-юго-востока",4
06.09.2019 03:00,"17,4","720,7","759,7","-0,2",71,"Ветер, дующий с востока",3
06.09.2019 00:00,"18,8","720,9","759,7","0,1",69,"Ветер, дующий с востока",5
05.09.2019 21:00,"21,5","720,8","759,3","0,4",31,"Ветер, дующий с востоко-северо-востока",5
05.09.2019 18:00,"26,2","720,4","758,2","0,0",21,"Ветер, дующий с востоко-северо-востока",7
05.09.2019 15:00,"28,8","720,4","757,9","-0,7",16,"Ветер, дующий с востоко-северо-востока",5
05.09.2019 12:00,"27,9","721,1","758,8","-0,4",19,"Ветер, дующий с востока",5
05.09.2019 09:00,"23,2","721,5","759,7","1,0",32,"Ветер, дующий с востоко-северо-востока",4
05.09.2019 06:00,"15,1","720,9","760,2","0,2",55,"Штиль, безветрие",0
05.09.2019 03:00,"17,0","720,7","759,7","0,0",56,"Штиль, безветрие",0
05.09.2019 00:00,"19,6","720,7","759,4","0,0",38,"Ветер, дующий с востока",1
04.09.2019 21:00,"22,1","721,0","759,3","0,4",31,"Ветер, дующий с северо-востока",2
04.09.2019 18:00,"26,6","720,5","758,3","-0,2",22,"Ветер, дующий с северо-востока",3
04.09.2019 15:00,"29,1","720,5","757,9","-0,9",19,"Ветер, дующий с востока",3
04.09.2019 12:00,"28,3","721,3","758,8","-0,5",21,"Ветер, дующий с востока",3
04.09.2019 09:00,"25,7","721,8","759,7","0,1",26,"Ветер, дующий с юго-юго-востока",3
04.09.2019 06:00,"16,9","721,7","760,9","-0,1",43,"Ветер, дующий с юго-юго-запада",2
04.09.2019 03:00,"16,8","721,8","760,9","-0,4",41,"Штиль, безветрие",0
04.09.2019 00:00,"17,5","722,2","761,2","-0,2",38,"Ветер, дующий с юга",2
03.09.2019 21:00,"21,2","722,4","761,0","0,6",29,"Ветер, дующий с северо-востока",3
03.09.2019 18:00,"25,8","721,8","759,7","0,2",18,"Ветер, дующий с северо-востока",3
03.09.2019 15:00,"27,8","721,6","759,4","-0,3",14,"Ветер, дующий с северо-северо-востока",5
03.09.2019 12:00,"27,2","721,9","759,7","-0,3",17,"Ветер, дующий с запада",2
03.09.2019 09:00,"23,3","722,2","760,5","0,7",28,"Ветер, дующий с севера",4
03.09.2019 06:00,"16,7","721,5","760,6","0,1",42,"Ветер, дующий с западо-юго-запада",2
03.09.2019 03:00,"15,0","721,4","760,8","-0,2",48,"Штиль, безветрие",0
03.09.2019 00:00,"18,3","721,6","760,6","0,0",37,"Ветер, дующий с северо-востока",1
02.09.2019 21:00,"21,7","721,6","760,1","0,5",30,"Ветер, дующий с северо-востока",4
02.09.2019 18:00,"25,3","721,1","759,1","0,3",20,"Ветер, дующий с востоко-северо-востока",3
02.09.2019 15:00,"27,6","720,8","758,5","-0,7",17,"Ветер, дующий с востоко-северо-востока",4
02.09.2019 12:00,"26,3","721,5","759,4","-0,6",19,"Ветер, дующий с востоко-юго-востока",7
02.09.2019 09:00,"22,7","722,1","760,4","0,5",33,"Ветер, дующий с востока",5
02.09.2019 06:00,"14,5","721,6","761,1","0,3",57,"Ветер, дующий с востоко-северо-востока",1
02.09.2019 03:00,"16,4","721,3","760,5","-0,3",50,"Ветер, дующий с юго-юго-востока",2
02.09.2019 00:00,"15,6","721,6","760,9","-0,3",34,"Ветер, дующий с востока",3
01.09.2019 21:00,"19,1","721,9","760,7","0,5",27,"Ветер, дующий с востоко-северо-востока",3
01.09.2019 18:00,"24,2","721,4","759,6","-0,3",20,"Ветер, дующий с востока",6
01.09.2019 15:00,"26,4","721,7","759,6","-0,8",20,"Ветер, дующий с востока",6
01.09.2019 12:00,"25,5","722,5","760,4","-0,8",25,"Ветер, дующий с востока",7
01.09.2019 09:00,"20,9","723,3","762,0","0,1",31,"Ветер, дующий с востоко-юго-востока",6
01.09.2019 06:00,"12,9","723,2","763,0","-0,3",38,"Ветер, дующий с востоко-юго-востока",3
01.09.2019 03:00,"14,7","723,5","763,0","-0,6",37,"Ветер, дующий с юго-юго-востока",3
01.09.2019 00:00,"15,3","724,1","763,6","-0,1",40,"Ветер, дующий с востоко-юго-востока",3
31.08.2019 21:00,"19,3","724,2","763,1","0,5",33,"Ветер, дующий с востока",7
31.08.2019 18:00,"24,1","723,7","761,9","0,0",26,"Ветер, дующий с востока",7
31.08.2019 15:00,"26,5","723,7","761,8","-0,9",21,"Ветер, дующий с востоко-юго-востока",6
31.08.2019 12:00,"25,1","724,6","762,8","-0,2",21,"Ветер, дующий с востока",7
31.08.2019 09:00,"21,2","724,8","763,5","0,5",23,"Ветер, дующий с востока",6
31.08.2019 06:00,"11,8","724,3","764,3","0,2",36,"Ветер, дующий с востока",3
31.08.2019 03:00,"12,9","724,1","764,0","-0,2",35,"Ветер, дующий с востоко-юго-востока",4
31.08.2019 00:00,"12,8","724,3","764,2","-0,2",36,"Ветер, дующий с востоко-юго-востока",3
30.08.2019 21:00,"18,4","724,5","763,6","0,9",22,"Ветер, дующий с востока",6
30.08.2019 18:00,"22,9","723,6","762,1","-0,4",18,"Ветер, дующий с востока",6
30.08.2019 15:00,"25,1","724,0","762,2","-0,7",16,"Ветер, дующий с востока",7
30.08.2019 12:00,"22,9","724,7","763,2","-0,3",23,"Ветер, дующий с востока",7
30.08.2019 09:00,"18,7","725,0","764,1","0,1",30,"Ветер, дующий с востоко-юго-востока",9
30.08.2019 06:00,"10,9","724,9","765,0","-0,1",44,"Ветер, дующий с востока",5
30.08.2019 03:00,"11,0","725,0","765,2","-1,0",46,"Ветер, дующий с востоко-юго-востока",4
30.08.2019 00:00,"12,2","726,0","766,0","-0,4",45,"Ветер, дующий с востока",4
29.08.2019 21:00,"15,0","726,4","766,0","0,2",35,"Ветер, дующий с востока",6
29.08.2019 18:00,"20,4","726,2","765,1","-0,2",23,"Ветер, дующий с востоко-северо-востока",7
29.08.2019 15:00,"22,6","726,4","765,0","-0,6",25,"Ветер, дующий с востока",6
29.08.2019 12:00,"20,7","727,0","765,9","-0,4",30,"Ветер, дующий с востока",6
29.08.2019 09:00,"17,2","727,4","766,8","0,4",35,"Ветер, дующий с востоко-юго-востока",5
29.08.2019 06:00,"11,1","727,0","767,2","0,5",53,"Ветер, дующий с востока",4
29.08.2019 03:00,"13,3","726,5","766,3","0,5",53,"Ветер, дующий с востоко-северо-востока",5
29.08.2019 00:00,"18,2","726,0","765,1","0,5",41,"Ветер, дующий с северо-востока",4
28.08.2019 21:00,"20,4","725,5","764,2","1,2",41,"Ветер, дующий с севера",3
28.08.2019 18:00,"25,4","724,3","762,4","0,3",27,"Ветер, дующий с северо-северо-запада",3
28.08.2019 15:00,"26,9","724,0","761,9","-0,7",24,"Ветер, дующий с северо-северо-запада",5
28.08.2019 12:00,"25,3","724,7","762,9","-0,2",19,"Ветер, дующий с севера",3
28.08.2019 09:00,"21,2","724,9","763,5","0,7",38,"Ветер, дующий с севера",2
28.08.2019 06:00,"14,2","724,2","763,8","0,6",59,"Ветер, дующий с запада",1
28.08.2019 03:00,"17,8","723,6","762,7","0,4",43,"Ветер, дующий с севера",2
28.08.2019 00:00,"20,9","723,2","761,8","0,1",43,"Ветер, дующий с северо-востока",4
27.08.2019 21:00,"22,4","723,1","761,5","0,3",38,"Ветер, дующий с юго-юго-запада",2
27.08.2019 18:00,"27,5","722,8","760,6","-0,3",27,"Ветер, дующий с востоко-северо-востока",3
27.08.2019 15:00,"29,0","723,1","760,7","-0,9",23,"Ветер, дующий с востока",4
27.08.2019 12:00,"28,0","724,0","761,7","-0,7",28,"Ветер, дующий с востоко-юго-востока",6
27.08.2019 09:00,"23,2","724,7","763,1","0,0",51,"Ветер, дующий с востоко-юго-востока",5
27.08.2019 06:00,"16,7","724,7","763,9","-0,3",73,"Ветер, дующий с востоко-юго-востока",3
27.08.2019 03:00,"17,0","725,0","764,2","-0,5",75,"Ветер, дующий с востока",3
27.08.2019 00:00,"19,6","725,5","764,4","-0,6",67,"Ветер, дующий с юго-востока",3
26.08.2019 21:00,"21,5","726,1","764,8","0,1",53,"Ветер, дующий с юго-востока",3
26.08.2019 18:00,"27,1","726,0","763,9","-0,4",31,"Ветер, дующий с востока",6
26.08.2019 15:00,"29,4","726,4","764,0","-0,4",28,"Ветер, дующий с востока",6
26.08.2019 12:00,"27,2","726,8","764,8","-0,2",37,"Ветер, дующий с востока",5
26.08.2019 09:00,"22,5","727,0","765,5","0,9",63,"Ветер, дующий с востоко-северо-востока",2
26.08.2019 06:00,"17,5","726,1","765,3","0,9",78,"Ветер, дующий с востока",2
26.08.2019 03:00,"17,8","725,2","764,2","-0,4",90,"Ветер, дующий с юго-юго-запада",3
26.08.2019 00:00,"17,7","725,6","764,7","1,0",95,"Ветер, дующий с востока",5
25.08.2019 21:00,"20,9","724,6","763,3","0,9",72,"Ветер, дующий с северо-востока",3
25.08.2019 18:00,"22,3","723,7","762,1","0,6",63,"Ветер, дующий с востоко-северо-востока",3
25.08.2019 15:00,"24,9","723,1","761,1","0,6",53,"Ветер, дующий с востока",7
